class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
p;maj.91;o;e;r;f;;c;y;sty.57;15.maj;;;n;;;f;f;;d;a
p;05.sty;o;k;n;f;;c;o;sty.23;15.45;;;y;;;f;f;;d;a
p;wrz.73;o;t;y;f;;c;o;01.maj;17.sie;;;y;;;f;f;;d;w
p;lip.52;o;k;r;f;;c;o;sty.53;15.13;;;y;;;f;f;;d;a
p;lip.33;o;t;n;f;;c;y;sty.21;13.85;;;y;;;f;f;;d;a
p;cze.33;o;e;r;f;;c;o;sty.43;16.95;;;y;;;f;f;;d;a
p;cze.31;o;e;o;f;;c;y;sty.48;15.97;;;y;;;f;f;;d;a
p;cze.52;o;k;n;f;;c;o;sty.61;15.27;;;y;;;f;f;;d;a
p;lip.13;o;k;r;f;;c;y;sty.46;15.31;;;y;;;f;f;;d;w
p;lip.86;o;k;y;f;;c;o;sty.54;15.lut;;;y;;;f;f;;d;a
p;lip.37;o;e;o;f;;c;o;sty.56;13.65;;;n;;;f;f;;d;a
p;lip.38;o;t;o;f;;c;y;01.sie;15.34;;;n;;;f;f;;d;w
p;06.mar;o;k;n;f;;c;y;sty.35;14.lip;;;n;;;f;f;;d;a
p;lip.42;o;k;r;f;;c;o;sty.61;15.cze;;;n;;;f;f;;d;w
p;sie.56;o;e;o;f;;c;y;sty.53;16.99;;;y;;;f;f;;d;a
p;10.lut;o;k;n;f;;c;y;sty.52;16.59;;;y;;;f;f;;d;a
p;04.kwi;o;e;n;f;;c;o;sty.51;14.wrz;;;n;;;f;f;;d;w
p;maj.32;o;k;n;f;;c;o;sty.27;14.84;;;n;;;f;f;;d;w
p;cze.72;o;t;o;f;;c;y;sty.48;13.mar;;;y;;;f;f;;d;w
p;lip.21;o;k;y;f;;c;o;sty.48;16.mar;;;y;;;f;f;;d;w
p;lip.84;o;e;n;f;;c;o;sty.39;gru.13;;;n;;;f;f;;d;w
p;07.gru;o;t;y;f;;c;o;sty.48;15.lip;;;y;;;f;f;;d;w
p;lip.14;o;t;n;f;;c;y;sty.72;15.23;;;y;;;f;f;;d;a
p;06.sie;o;t;n;f;;c;o;01.kwi;15.57;;;n;;;f;f;;d;a
p;10.cze;o;k;o;f;;c;y;01.sie;16.43;;;n;;;f;f;;d;a
p;sie.46;o;e;n;f;;c;y;sty.46;14.lis;;;y;;;f;f;;d;w
p;cze.61;o;k;o;f;;c;y;sty.67;16.23;;;n;;;f;f;;d;w
p;cze.23;o;t;r;f;;c;o;sty.41;gru.75;;;y;;;f;f;;d;w
p;cze.39;o;t;o;f;;c;y;sty.64;16.sie;;;n;;;f;f;;d;w
p;sie.25;o;k;n;f;;c;y;sty.47;13.sie;;;n;;;f;f;;d;a
p;maj.85;o;e;o;f;;c;o;sty.16;12.maj;;;n;;;f;f;;d;a
p;paü.39;o;e;r;f;;c;y;sty.86;18.46;;;y;;;f;f;;d;w
p;sie.93;o;k;r;f;;c;o;sty.72;15.84;;;y;;;f;f;;d;w
p;07.mar;o;k;o;f;;c;o;01.maj;15.15;;;n;;;f;f;;d;w
p;09.mar;o;e;o;f;;c;y;sty.62;17.sty;;;n;;;f;f;;d;w
p;sie.72;o;k;r;f;;c;o;sty.63;16.lip;;;n;;;f;f;;d;a
p;lip.18;o;t;o;f;;c;o;sty.41;13.53;;;y;;;f;f;;d;a
p;wrz.76;o;e;o;f;;c;o;sty.91;16.89;;;n;;;f;f;;d;w
p;08.gru;o;k;o;f;;c;y;sty.74;15.91;;;n;;;f;f;;d;w
p;08.mar;o;t;r;f;;c;o;sty.59;15.61;;;n;;;f;f;;d;w
p;maj.91;o;e;y;f;;c;y;sty.45;14.cze;;;y;;;f;f;;d;a
p;cze.69;o;k;n;f;;c;y;sty.23;13.41;;;n;;;f;f;;d;w
p;cze.54;o;t;n;f;;c;o;01.kwi;gru.19;;;n;;;f;f;;d;w
p;lip.88;o;k;n;f;;c;o;sty.32;lis.83;;;y;;;f;f;;d;a
p;cze.86;o;e;y;f;;c;y;sty.34;13.98;;;n;;;f;f;;d;w
p;8.0;o;t;n;f;;c;o;sty.41;13.sty;;;n;;;f;f;;d;w
p;kwi.96;o;e;o;f;;c;o;01.mar;gru.67;;;n;;;f;f;;d;w
p;08.lip;o;k;r;f;;c;o;sty.51;13.14;;;n;;;f;f;;d;w
p;cze.58;o;k;r;f;;c;y;01.kwi;13.44;;;n;;;f;f;;d;a
p;07.mar;o;k;y;f;;c;y;sty.64;13.94;;;n;;;f;f;;d;a
p;wrz.67;o;e;n;f;;c;o;sty.66;16.92;;;n;;;f;f;;d;w
p;lip.59;o;k;n;f;;c;o;sty.32;13.26;;;y;;;f;f;;d;a
p;cze.42;o;k;n;f;;c;y;01.maj;15.41;;;y;;;f;f;;d;a
p;paü.92;o;t;r;f;;c;o;sty.93;19.34;;;n;;;f;f;;d;a
p;lip.59;o;t;r;f;;c;y;sty.43;14.51;;;y;;;f;f;;d;a
p;kwi.13;o;t;y;f;;c;y;sty.24;paü.94;;;n;;;f;f;;d;w
p;sie.73;o;t;o;f;;c;y;01.kwi;12.mar;;;y;;;f;f;;d;a
p;07.gru;o;e;o;f;;c;o;sty.42;15.57;;;n;;;f;f;;d;a
p;lip.56;o;e;o;f;;c;y;sty.54;16.sty;;;y;;;f;f;;d;w
p;cze.63;o;e;o;f;;c;o;01.maj;15.53;;;y;;;f;f;;d;a
p;maj.54;o;k;r;f;;c;o;sty.42;14.67;;;y;;;f;f;;d;a
p;wrz.29;o;e;r;f;;c;y;sty.57;14.cze;;;n;;;f;f;;d;w
p;07.sty;o;e;n;f;;c;o;sty.64;14.42;;;n;;;f;f;;d;a
p;07.wrz;o;e;n;f;;c;y;sty.52;14.kwi;;;n;;;f;f;;d;w
p;cze.96;o;k;r;f;;c;o;sty.47;15.cze;;;y;;;f;f;;d;w
p;sie.96;o;k;r;f;;c;y;sty.85;16.34;;;n;;;f;f;;d;a
p;maj.55;o;k;n;f;;c;o;sty.25;14.54;;;y;;;f;f;;d;a
p;07.cze;o;e;y;f;;c;y;sty.42;16.95;;;y;;;f;f;;d;w
p;06.mar;o;t;y;f;;c;o;01.maj;13.48;;;n;;;f;f;;d;a
p;cze.24;o;t;y;f;;c;o;sty.45;14.98;;;n;;;f;f;;d;w
p;sie.86;o;e;o;f;;c;o;sty.57;17.37;;;n;;;f;f;;d;a
p;lip.75;o;t;y;f;;c;o;sty.52;14.17;;;y;;;f;f;;d;a
p;maj.16;o;e;o;f;;c;y;01.kwi;13.0;;;y;;;f;f;;d;w
p;lip.48;o;e;r;f;;c;y;sty.59;14.62;;;n;;;f;f;;d;a
p;07.cze;o;e;o;f;;c;y;sty.79;18.26;;;y;;;f;f;;d;w
p;wrz.54;o;k;o;f;;c;o;sty.33;14.67;;;n;;;f;f;;d;w
p;07.cze;o;e;n;f;;c;o;sty.46;15.71;;;n;;;f;f;;d;w
p;maj.47;o;t;r;f;;c;y;sty.47;14.27;;;y;;;f;f;;d;w
p;sie.28;o;k;y;f;;c;y;sty.57;16.maj;;;n;;;f;f;;d;w
p;sie.34;o;e;o;f;;c;y;sty.67;16.lip;;;y;;;f;f;;d;w
p;cze.51;o;k;o;f;;c;o;sty.67;15.96;;;n;;;f;f;;d;w
p;sie.46;o;t;r;f;;c;o;sty.78;15.33;;;n;;;f;f;;d;w
p;sie.47;o;e;r;f;;c;o;sty.51;15.36;;;n;;;f;f;;d;a
p;lip.87;o;k;n;f;;c;o;sty.55;15.56;;;y;;;f;f;;d;w
p;09.lip;o;t;r;f;;c;o;sty.68;15.94;;;y;;;f;f;;d;w
p;lip.97;o;k;y;f;;c;y;sty.48;13.37;;;n;;;f;f;;d;a
p;kwi.58;o;k;r;f;;c;o;sty.29;11.maj;;;n;;;f;f;;d;w
p;07.gru;o;t;r;f;;c;y;sty.61;14.93;;;n;;;f;f;;d;a
p;lip.68;o;e;y;f;;c;y;01.cze;15.38;;;y;;;f;f;;d;a
p;08.wrz;o;t;o;f;;c;y;sty.41;14.55;;;n;;;f;f;;d;w
p;maj.21;o;e;o;f;;c;y;sty.35;14.32;;;n;;;f;f;;d;w
p;sie.17;o;e;r;f;;c;o;sty.37;15.66;;;n;;;f;f;;d;a
p;08.lut;o;t;o;f;;c;o;sty.31;13.34;;;n;;;f;f;;d;a
p;lip.63;o;t;y;f;;c;o;sty.34;14.74;;;y;;;f;f;;d;a
p;lip.99;o;e;y;f;;c;y;01.kwi;14.74;;;y;;;f;f;;d;a
p;sie.15;o;k;n;f;;c;o;sty.48;16.47;;;y;;;f;f;;d;w
p;09.maj;o;e;n;f;;c;y;sty.47;15.99;;;y;;;f;f;;d;w
p;maj.69;o;e;o;f;;c;y;sty.36;13.86;;;n;;;f;f;;d;w
p;wrz.39;o;t;r;f;;c;o;sty.55;17.23;;;y;;;f;f;;d;w
p;07.kwi;o;t;o;f;;c;o;sty.21;lis.94;;;n;;;f;f;;d;a
p;cze.94;o;t;o;f;;c;o;sty.69;14.66;;;y;;;f;f;;d;w
p;sie.45;o;t;y;f;;c;o;sty.52;15.17;;;y;;;f;f;;d;a
p;08.cze;o;e;o;f;;c;y;01.cze;16.56;;;n;;;f;f;;d;w
p;sie.64;o;k;n;f;;c;y;sty.54;16.64;;;y;;;f;f;;d;w
p;sie.57;o;k;r;f;;c;y;01.cze;15.51;;;y;;;f;f;;d;a
p;07.lut;o;k;r;f;;c;y;sty.58;14.77;;;y;;;f;f;;d;w
p;8.0;o;t;o;f;;c;y;sty.76;15.39;;;y;;;f;f;;d;a
p;kwi.28;o;k;y;f;;c;o;sty.31;gru.79;;;y;;;f;f;;d;w
p;sie.29;o;t;o;f;;c;y;sty.73;14.82;;;y;;;f;f;;d;a
p;lip.58;o;k;r;f;;c;o;sty.54;15.sie;;;n;;;f;f;;d;a
p;07.maj;o;k;y;f;;c;o;sty.65;15.cze;;;y;;;f;f;;d;a
p;cze.87;o;e;o;f;;c;y;sty.77;16.maj;;;n;;;f;f;;d;w
p;sie.93;o;e;r;f;;c;y;sty.67;17.25;;;y;;;f;f;;d;a
p;lip.72;o;k;y;f;;c;o;sty.54;gru.52;;;y;;;f;f;;d;w
p;cze.21;o;t;y;f;;c;o;sty.35;gru.53;;;n;;;f;f;;d;w
p;cze.16;o;t;o;f;;c;o;sty.19;13.62;;;n;;;f;f;;d;w
p;09.lut;o;e;r;f;;c;y;sty.45;14.34;;;y;;;f;f;;d;a
p;paü.46;o;k;o;f;;c;o;sty.75;17.78;;;y;;;f;f;;d;w
p;kwi.48;o;e;r;f;;c;y;sty.21;13.51;;;y;;;f;f;;d;w
p;08.lip;o;e;o;f;;c;o;sty.44;gru.53;;;y;;;f;f;;d;w
p;wrz.86;o;e;o;f;;c;y;sty.75;16.69;;;y;;;f;f;;d;w
p;07.wrz;o;k;o;f;;c;o;sty.49;13.71;;;y;;;f;f;;d;w
p;maj.22;o;t;n;f;;c;o;sty.29;gru.74;;;n;;;f;f;;d;w
p;sie.27;o;e;r;f;;c;y;sty.76;14.91;;;y;;;f;f;;d;w
p;lip.67;o;e;n;f;;c;o;sty.61;15.85;;;n;;;f;f;;d;a
p;wrz.91;o;e;n;f;;c;o;2.0;18.85;;;y;;;f;f;;d;a
p;sie.26;o;t;n;f;;c;o;sty.73;17.15;;;n;;;f;f;;d;a
p;06.lip;o;t;r;f;;c;o;01.lut;gru.66;;;n;;;f;f;;d;a
p;lip.46;o;k;r;f;;c;o;sty.65;13.86;;;n;;;f;f;;d;a
p;lip.26;o;t;y;f;;c;o;sty.87;18.91;;;y;;;f;f;;d;w
p;lip.93;o;e;o;f;;c;y;sty.69;15.sty;;;n;;;f;f;;d;a
p;06.sie;o;e;r;f;;c;o;sty.54;17.72;;;y;;;f;f;;d;w
p;09.kwi;o;k;n;f;;c;o;sty.59;15.71;;;y;;;f;f;;d;a
p;lip.81;o;t;o;f;;c;y;01.kwi;lis.68;;;y;;;f;f;;d;w
p;sie.59;o;t;n;f;;c;y;sty.75;16.47;;;n;;;f;f;;d;a
p;cze.26;o;k;n;f;;c;o;sty.51;14.87;;;y;;;f;f;;d;w
p;lip.15;o;e;o;f;;c;o;sty.33;12.lut;;;n;;;f;f;;d;w
p;paü.31;o;k;n;f;;c;y;sty.81;17.62;;;n;;;f;f;;d;a
p;09.lis;o;t;n;f;;c;y;sty.54;14.35;;;n;;;f;f;;d;a
p;cze.89;o;k;n;f;;c;y;sty.29;13.37;;;n;;;f;f;;d;a
p;07.cze;o;t;n;f;;c;y;01.gru;gru.87;;;n;;;f;f;;d;w
p;sie.94;o;k;n;f;;c;y;sty.62;17.maj;;;n;;;f;f;;d;a
p;mar.63;o;e;o;f;;c;y;sty.47;13.47;;;y;;;f;f;;d;w
p;sie.68;o;k;r;f;;c;y;sty.33;15.35;;;y;;;f;f;;d;a
p;lip.81;o;t;n;f;;c;o;sty.65;13.78;;;n;;;f;f;;d;a
p;lut.48;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.29;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.29;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.72;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.66;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;06.maj;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.28;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.27;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.62;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.91;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.36;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.83;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.14;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;05.kwi;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.65;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.27;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.65;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.28;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.32;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.89;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.46;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.cze;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;4.0;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;03.sty;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.56;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;05.mar;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.59;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.25;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.38;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;05.sty;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.41;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.56;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.75;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.13;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.92;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;lut.19;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.82;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.65;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.kwi;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.cze;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.22;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;03.maj;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.42;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.82;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;lut.37;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.16;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.27;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.73;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.59;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.31;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.66;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.95;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.64;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.29;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.83;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.lut;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.34;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.98;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.84;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.sie;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.45;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.mar;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.85;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.72;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.mar;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;05.lip;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.36;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.53;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;05.sie;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.25;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.48;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.lut;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;4.0;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.33;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.26;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.84;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.49;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.61;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;06.lut;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.74;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.89;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.34;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.82;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.85;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.21;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.43;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.66;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.61;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;05.lis;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.84;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.39;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.76;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;05.lip;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.66;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;03.maj;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.41;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.59;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.25;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.62;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.49;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;lut.34;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.91;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.92;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.14;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.83;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.24;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.47;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;05.wrz;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.wrz;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.81;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.17;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.79;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.63;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.lip;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.66;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.sty;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.94;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.38;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.29;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.43;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.91;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.21;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.62;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.74;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.17;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.41;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.15;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.55;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.sie;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.95;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.97;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;03.mar;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.wrz;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.35;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.26;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.61;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.67;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.43;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.39;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.19;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.37;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;04.sie;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;06.lut;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.33;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.81;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.91;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.lip;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.89;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.22;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.13;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;maj.49;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;kwi.67;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;03.lip;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;mar.44;o;s;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;04.cze;o;t;w;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;mar.93;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.78;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.74;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;u
p;maj.58;o;s;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
p;kwi.73;o;t;n;f;;c;w;0.0;0.0;f;f;f;;;f;f;n;d;a
